stable_id,chrom,start,end,strand,name,accession
ENSG00000181418,12,48995149,48999309,-1,DDN,23109
ENSG00000181929,12,49002274,49019197,-1,PRKAG1,5571
ENSG00000167548,12,49018975,49059774,-1,KMT2D,8085
ENSG00000167550,12,49064685,49070025,-1,RHEBL1,121268
ENSG00000139549,12,49089421,49094819,-1,DHH,50846
ENSG00000139636,12,49096551,49110900,-1,LMBR1L,55716
ENSG00000123416,12,49127782,49131397,-1,TUBA1B,10376
ENSG00000167552,12,49184796,49189324,-1,TUBA1A,7846
ENSG00000167553,12,49188736,49274603,1,TUBA1C,84790
ENSG00000258334,12,49292631,49324576,-1,LOC101927267,101927267
ENSG00000135406,12,49293252,49298686,1,PRPH,5630
ENSG00000135451,12,49323236,49331731,1,TROAP,10024
ENSG00000186897,12,49332411,49337188,-1,C1QL4,338761
ENSG00000178401,12,49346917,49357546,1,DNAJC22,79962
ENSG00000123352,12,49366584,49527424,1,SPATS2,65244
ENSG00000135519,12,49539157,49558308,1,KCNH3,23416
ENSG00000187778,12,49556544,49568153,-1,MCRS1,10445
ENSG00000110844,12,49568218,49644666,1,PRPF40B,25766
ENSG00000135436,12,49582885,49605639,-1,FAM186B,84070
ENSG00000161791,12,49636499,49708165,-1,FMNL3,91010
ENSG00000139644,12,49707725,49764934,1,TMBIM6,7009
ENSG00000167566,12,49791146,49828750,-1,NCKAP5L,57701
ENSG00000258057,12,49828542,49841143,1,BCDIN3D-AS1,100286844
ENSG00000186666,12,49836039,49843129,-1,BCDIN3D,144233
ENSG00000135472,12,49866896,49904217,-1,FAIM2,23017
ENSG00000258135,12,49908882,49911863,-1,LOC283332,283332
ENSG00000257771,12,49911953,49930320,1,LOC101927292,101927292
ENSG00000167580,12,49950741,49958881,1,AQP2,359
ENSG00000257588,12,49951512,49962924,-1,LOC101927318,101927318
ENSG00000161798,12,49961870,49965681,1,AQP5,362
ENSG00000086159,12,49967194,49977139,1,AQP6,363
ENSG00000161800,12,49976923,50033136,-1,RACGAP1,29127
ENSG00000110881,12,50057548,50083611,1,ASIC1,41
ENSG00000066117,12,50084972,50100712,1,SMARCD1,6602
ENSG00000167588,12,50103819,50111319,1,GPD1,2819
ENSG00000178449,12,50111979,50120457,1,COX14,84987
ENSG00000139624,12,50129306,50167533,-1,CERS5,91012
ENSG00000050405,12,50175788,50283546,-1,LIMA1,51474
ENSG00000221604,12,50234142,50234212,-1,MIR1293,100302220
ENSG00000185958,12,50326230,50396622,-1,FAM186A,121006
ENSG00000161813,12,50392383,50480004,1,LARP4,113251
ENSG00000066084,12,50504985,50748667,1,DIP2B,57609
ENSG00000123268,12,50763710,50821122,1,ATF1,466
ENSG00000186452,12,50842920,50887884,1,TMPRSS12,283471
ENSG00000185432,12,50923472,50932517,1,METTL7A,25840
ENSG00000214511,12,50953922,50970506,1,HIGD1C,613227
ENSG00000110911,12,50979401,51028566,-1,SLC11A2,4891
ENSG00000050426,12,51047962,51060424,1,LETMD1,25875
ENSG00000110925,12,51061205,51083664,-1,CSRNP2,81566
ENSG00000135457,12,51093663,51173134,-1,TFCP2,7024
ENSG00000184271,12,51186936,51217693,-1,POU6F1,5463
ENSG00000183283,12,51238292,51271362,1,DAZAP2,9802
ENSG00000170545,12,51244558,51270890,-1,SMAGP,57228
ENSG00000110934,12,51281038,51324668,-1,BIN2,51411
ENSG00000139610,12,51328443,51346679,-1,CELA1,1990
ENSG00000139629,12,51351247,51392867,-1,GALNT6,11226
ENSG00000050438,12,51391317,51515763,1,SLC4A8,9498
ENSG00000196876,12,51590266,51812864,1,SCN8A,6334
ENSG00000167612,12,51887960,51891664,1,ANKRD33,341405
ENSG00000139567,12,51906908,51923361,1,ACVRL1,94
ENSG00000135503,12,51951667,51997078,1,ACVR1B,91
ENSG00000161835,12,52006940,52015889,1,GRASP,160622
ENSG00000123358,12,52022832,52059507,1,NR4A1,3164
ENSG00000123395,12,52069246,52077494,1,ATG101,60673
ENSG00000257542,12,52079696,52108261,1,OR7E47P,26628
ENSG00000272724,12,52084744,52092285,1,OR7E47P,26628
ENSG00000167767,12,52168996,52192000,-1,KRT80,144501
ENSG00000258279,12,52210930,52223804,1,LINC00592,283404
ENSG00000135480,12,52232520,52252186,1,KRT7,3855
ENSG00000170442,12,52249300,52309163,1,KRT86,3892
ENSG00000205426,12,52285913,52291534,-1,KRT81,3887
ENSG00000170523,12,52314301,52321398,-1,KRT83,3889
ENSG00000135443,12,52360006,52367481,-1,KRT85,3891
ENSG00000161849,12,52377812,52385652,-1,KRT84,3890
ENSG00000161850,12,52393931,52406355,-1,KRT82,3888
ENSG00000170454,12,52424070,52434525,-1,KRT75,9119
ENSG00000185479,12,52446651,52452126,-1,KRT6B,3854
ENSG00000170465,12,52468516,52473785,-1,KRT6C,286887
ENSG00000205420,12,52487174,52493257,-1,KRT6A,3853
ENSG00000186081,12,52514575,52520687,-1,KRT5,3852
ENSG00000139648,12,52543909,52553147,-1,KRT71,112802
ENSG00000170484,12,52565782,52573825,-1,KRT74,121391
ENSG00000170486,12,52585589,52601538,-1,KRT72,140807
ENSG00000257495,12,52601467,52615305,1,KRT73-AS1,100127967
ENSG00000186049,12,52607570,52618559,-1,KRT73,319101
ENSG00000172867,12,52644558,52652164,-1,KRT2,3849
ENSG00000167768,12,52674736,52680407,-1,KRT1,3848
ENSG00000189182,12,52689626,52703463,-1,KRT77,374454
ENSG00000185069,12,52768155,52777345,-1,KRT76,51350
ENSG00000186442,12,52789685,52796117,-1,KRT3,3850
ENSG00000170477,12,52806549,52814551,-1,KRT4,3851
ENSG00000185640,12,52821410,52834295,-1,KRT79,338785
ENSG00000170423,12,52837804,52849092,-1,KRT78,196374
ENSG00000170421,12,52897187,52949954,-1,KRT8,3856
ENSG00000111057,12,52948871,52952901,1,KRT18,3875
ENSG00000063046,12,53006158,53042209,1,EIF4B,1975
ENSG00000257337,12,53014596,53054438,-1,LOC283335,283335
ENSG00000111077,12,53046969,53064372,1,TNS2,23371
ENSG00000278108,12,53056944,53057012,1,MIR6757,102466193
ENSG00000167778,12,53064316,53079420,-1,SPRYD3,84926
ENSG00000167779,12,53097436,53102345,1,IGFBP6,3489
ENSG00000167780,12,53103518,53124538,1,SOAT2,8435
ENSG00000139631,12,53157663,53180909,-1,CSAD,51380
ENSG00000139651,12,53180700,53195141,1,ZNF740,283337
ENSG00000139626,12,53191318,53207307,-1,ITGB7,3695
ENSG00000172819,12,53210567,53232980,-1,RARG,5916
ENSG00000182544,12,53251251,53254405,1,MFSD5,84975
ENSG00000135476,12,53268299,53293643,1,ESPL1,9700
ENSG00000123349,12,53295291,53299450,1,PFDN5,5204
ENSG00000139637,12,53299686,53307177,1,C12orf10,60314
ENSG00000094914,12,53307456,53324864,-1,AAAS,8086
ENSG00000170374,12,53326575,53345315,-1,SP7,121340
ENSG00000185591,12,53380176,53416446,1,SP1,6667
ENSG00000135409,12,53423855,53431534,1,AMHR2,269
ENSG00000205352,12,53441605,53446645,1,PRR13,54458
ENSG00000197111,12,53452102,53481162,1,PCBP2,5094
ENSG00000282977,12,53464468,53465057,1,PCBP2-OT1,102157401
ENSG00000139625,12,53479669,53500063,-1,MAP3K12,7786
ENSG00000139546,12,53500921,53506431,1,TARBP2,6895
ENSG00000139574,12,53506690,53507638,-1,NPFF,8620
ENSG00000170653,12,53507856,53626410,-1,ATF7,11016
ENSG00000257550,12,53513984,53517608,1,LOC100652999,100652999
ENSG00000135390,12,53632726,53677408,-1,ATP5G2,517
ENSG00000012822,12,53708517,53727745,-1,CALCOCO1,57658
ENSG00000260492,12,53750447,53757034,-1,CISTR,102216268
ENSG00000249641,12,53935328,53939643,-1,HOXC13-AS,100874366
ENSG00000123364,12,53938765,53946544,1,HOXC13,3229
ENSG00000123407,12,53954834,53958956,1,HOXC12,3228
ENSG00000228630,12,53962308,53974956,-1,HOTAIR,100124700
ENSG00000123388,12,53973126,53977643,1,HOXC11,3227
ENSG00000251151,12,53981509,53985519,-1,HOXC-AS3,100874365
ENSG00000180818,12,53985065,53990279,1,HOXC10,3226
ENSG00000197757,12,53990624,54030823,1,HOXC6,3223
ENSG00000207924,12,53991732,53991852,1,MIR196A2,406973
ENSG00000250133,12,53993810,53996785,-1,HOXC-AS2,100874364
ENSG00000180806,12,53994895,54003337,1,HOXC9,3225
ENSG00000250451,12,53999022,54000010,-1,HOXC-AS1,100874363
ENSG00000037965,12,54009106,54012362,1,HOXC8,3224
ENSG00000198353,12,54016931,54056030,1,HOXC4,3221
ENSG00000172789,12,54032853,54035358,1,HOXC5,3222
ENSG00000207571,12,54033950,54034045,1,MIR615,693200
ENSG00000248265,12,54058254,54122234,1,FLJ12825,440101
ENSG00000249388,12,54082118,54102693,1,LOC100240734,100240734
ENSG00000123415,12,54121277,54189008,-1,SMUG1,23583
ENSG00000250742,12,54126098,54142493,1,LOC400043,400043
ENSG00000094916,12,54230940,54280133,-1,CBX5,23468
ENSG00000265371,12,54231397,54231476,-1,MIR3198-2,100616400
ENSG00000135486,12,54280193,54287088,1,HNRNPA1,3178
ENSG00000123405,12,54292111,54301121,-1,NFE2,4778
ENSG00000111481,12,54301202,54351849,1,COPZ1,22818
ENSG00000199122,12,54337208,54337316,1,MIR148B,442892
ENSG00000258137,12,54353661,54497688,1,LOC102724050,102724050
ENSG00000139572,12,54362445,54364487,-1,GPR84,53831
ENSG00000161642,12,54369133,54391298,-1,ZNF385A,25946
ENSG00000161638,12,54395261,54419460,-1,ITGA5,3678
ENSG00000170627,12,54455950,54473602,-1,GTSF1,121355
ENSG00000123338,12,54497711,54548238,1,NCKAP1L,3071
ENSG00000123360,12,54549350,54579239,1,PDE1B,5153
ENSG00000135447,12,54575387,54588659,-1,PPP1R1A,5502
ENSG00000257780,12,54608187,54610462,-1,GLYCAM1,644076
ENSG00000135413,12,54630811,54634895,-1,LACRT,90070
ENSG00000161634,12,54644591,54648493,-1,DCD,117159
ENSG00000172551,12,54830519,54858393,1,MUCL1,118430
ENSG00000135426,12,54948018,54984746,-1,TESPA1,9840
ENSG00000123307,12,55019945,55030014,1,NEUROD4,58158
ENSG00000170605,12,55129681,55130802,1,OR9K2,441639
ENSG00000179919,12,55221025,55221975,1,OR10A7,121364
ENSG00000197706,12,55247198,55248302,1,OR6C74,254783
ENSG00000188324,12,55294288,55295232,-1,OR6C6,283365
ENSG00000205330,12,55320561,55321624,1,OR6C1,390321
ENSG00000205329,12,55331701,55332636,1,OR6C3,254786
ENSG00000187857,12,55365111,55366049,1,OR6C75,390323
ENSG00000205328,12,55400430,55401505,1,OR6C65,403282
ENSG00000185821,12,55426254,55427192,1,OR6C76,390326
ENSG00000179695,12,55452214,55453152,1,OR6C2,341416
ENSG00000184954,12,55469200,55470138,-1,OR6C70,390327
ENSG00000205327,12,55492378,55493316,1,OR6C68,403284
ENSG00000179626,12,55551199,55552244,1,OR6C4,341418
ENSG00000179615,12,55574415,55575344,1,OR2AP1,121129
ENSG00000175398,12,55636860,55637854,1,OR10P1,121130
ENSG00000170439,12,55681546,55684611,1,METTL7B,196410
ENSG00000135424,12,55684568,55716043,-1,ITGA7,3679
ENSG00000135441,12,55716037,55720087,1,BLOC1S1,2647
ENSG00000135437,12,55720367,55724705,1,RDH5,5959
ENSG00000135404,12,55725323,55729707,-1,CD63,967
ENSG00000135414,12,55743280,55757278,1,GDF11,10220
ENSG00000205323,12,55752463,55817756,-1,SARNP,84324
ENSG00000123353,12,55817919,55821879,1,ORMDL2,29095
ENSG00000135392,12,55820960,55830824,-1,DNAJC14,85406
ENSG00000182796,12,55829745,55836246,1,TMEM198B,440104
ENSG00000123342,12,55835433,55842966,-1,MMP19,4327
ENSG00000170473,12,55901413,55932618,-1,PYM1,84305
ENSG00000065357,12,55927319,55954027,1,DGKA,1606
ENSG00000185664,12,55954105,55973317,-1,PMEL,6490
ENSG00000123374,12,55966769,55972784,1,CDK2,1017
ENSG00000111540,12,55973913,55996683,1,RAB5B,5869
ENSG00000139531,12,55997180,56006641,1,SUOX,6821
ENSG00000123411,12,56007659,56038435,1,IKZF4,64375
ENSG00000065361,12,56079857,56103505,1,ERBB3,2065
ENSG00000170515,12,56104319,56113907,1,PA2G4,5036
ENSG00000229117,12,56116586,56117943,1,RPL41,6171
ENSG00000135482,12,56118159,56127514,1,ZC3H10,84872
ENSG00000139641,12,56118250,56144671,1,ESYT1,23344
ENSG00000196465,12,56152256,56159647,1,MYL6B,140465
ENSG00000092841,12,56158161,56163496,1,MYL6,4637
ENSG00000139613,12,56162983,56189567,-1,SMARCC2,6601
ENSG00000181852,12,56202175,56221933,-1,RNF41,10193
ENSG00000139579,12,56222015,56229854,1,NABP2,79035
ENSG00000139540,12,56230049,56237846,1,SLC39A5,283375
ENSG00000139645,12,56237807,56258391,-1,ANKRD52,283373
ENSG00000135469,12,56266858,56270966,1,COQ10A,93058
ENSG00000062485,12,56271699,56300392,-1,CS,1431
ENSG00000257727,12,56309842,56316336,-1,CNPY2,10330
ENSG00000135473,12,56316223,56334053,-1,PAN2,9924
ENSG00000110944,12,56334174,56340410,1,IL23A,51561
ENSG00000170581,12,56341597,56360155,-1,STAT2,6773
ENSG00000175336,12,56360569,56362823,-1,APOF,319
ENSG00000111602,12,56416373,56449403,-1,TIMELESS,8914
ENSG00000135517,12,56449502,56469166,-1,MIP,4284
ENSG00000176422,12,56468567,56479707,1,SPRYD4,283377
ENSG00000135423,12,56470944,56488414,-1,GLS2,27165
ENSG00000076067,12,56521929,56596196,1,RBMS2,5939
ENSG00000076108,12,56595596,56636816,-1,BAZ2A,11176
ENSG00000110955,12,56638175,56646068,-1,ATP5B,506
ENSG00000207031,12,56645027,56645101,-1,SNORD59A,26789
ENSG00000110958,12,56663341,56688408,-1,PTGES3,10728
ENSG00000196531,12,56712428,56731628,-1,NACA,4666
ENSG00000198056,12,56731596,56752373,-1,PRIM1,5557
ENSG00000025423,12,56752161,56787790,1,HSD17B6,8630
ENSG00000170426,12,56923154,56934405,-1,SDR9C7,121214
ENSG00000139547,12,56951431,56959374,-1,RDH16,8608
ENSG00000166856,12,56994446,56998441,1,GPR182,11318
ENSG00000166860,12,56998834,57006446,-1,ZBTB39,9880
ENSG00000166863,12,57010000,57028883,-1,TAC3,6866
ENSG00000166866,12,57028517,57051198,-1,MYO1A,4640
ENSG00000166881,12,57055643,57088063,-1,NEMP1,23306
ENSG00000166886,12,57088894,57095476,1,NAB2,4665
ENSG00000166888,12,57095408,57132139,-1,STAT6,6778
ENSG00000123384,12,57128493,57213351,1,LRP1,4035
ENSG00000259125,12,57144620,57147619,-1,LRP1-AS,105751187
ENSG00000221365,12,57194504,57194576,1,MIR1228,100302201
ENSG00000182379,12,57216795,57226449,1,NXPH4,11247
ENSG00000182199,12,57229327,57234935,1,SHMT2,6472
ENSG00000185633,12,57234903,57240715,-1,NDUFA4L2,56901
ENSG00000185482,12,57243453,57251193,-1,STAC3,246329
ENSG00000179912,12,57253762,57431005,-1,R3HDM2,22864
ENSG00000175189,12,57434760,57450828,1,INHBC,3626
ENSG00000139269,12,57452323,57459280,1,INHBE,83729
ENSG00000111087,12,57460135,57472262,1,GLI1,2735
ENSG00000123329,12,57472255,57488814,-1,ARHGAP9,64333
ENSG00000166986,12,57475445,57517569,1,MARS,4141
ENSG00000275657,12,57512688,57512750,1,MIR6758,102465454
ENSG00000175197,12,57516588,57520517,-1,DDIT3,1649
ENSG00000208028,12,57519163,57519259,-1,MIR616,693201
ENSG00000166987,12,57520710,57530148,1,MBD6,114785
ENSG00000175203,12,57530102,57547331,-1,DCTN2,10540
ENSG00000155980,12,57549998,57586632,1,KIF5A,3798
ENSG00000166908,12,57591174,57603418,1,PIP4K2C,79837
ENSG00000178498,12,57604622,57609804,1,DTX3,196403
ENSG00000240771,12,57610180,57619379,1,ARHGEF25,115557
ENSG00000135502,12,57619527,57626151,1,SLC26A10,65012
ENSG00000135454,12,57623410,57633355,-1,B4GALNT1,2583
ENSG00000135506,12,57693955,57721557,1,OS9,10956
ENSG00000135439,12,57723761,57742157,-1,AGAP2,116986
ENSG00000255737,12,57726271,57728356,1,AGAP2-AS1,100130776
ENSG00000135452,12,57738013,57750211,1,TSPAN31,6302
ENSG00000135446,12,57747727,57756013,-1,CDK4,1019
ENSG00000139266,12,57755098,57760407,1,MARCH9,92979
ENSG00000111012,12,57762334,57768986,-1,CYP27B1,1594
ENSG00000037897,12,57768471,57772793,-1,METTL1,4234
ENSG00000123427,12,57771492,57782798,1,METTL21B,25895
ENSG00000123297,12,57782589,57808071,1,TSFM,10102
ENSG00000135407,12,57797376,57818704,-1,AVIL,10677
ENSG00000175215,12,57819927,57846739,-1,CTDSP2,10106
ENSG00000207789,12,57824609,57824692,-1,MIR26A2,407016
ENSG00000166896,12,57941541,57957269,1,XRCC6BP1,91419
ENSG00000257541,12,58087892,58093362,1,LOC105369785,105369785
ENSG00000258231,12,58544124,58813060,1,LOC100506869,100506869
ENSG00000257259,12,58565960,58781747,-1,LOC101927653,101927653
ENSG00000139263,12,58872149,58920522,-1,LRIG3,121227
ENSG00000118596,12,59596067,59789855,1,SLC16A7,9194
ENSG00000198673,12,61708259,62279150,-1,FAM19A2,338811
ENSG00000135655,12,62260338,62417431,1,USP15,9958
ENSG00000276811,12,62260359,62260454,1,MIR6125,102465133
ENSG00000061987,12,62466817,62600479,1,MON2,23041
ENSG00000111110,12,62643982,62935037,-1,PPM1H,57460
ENSG00000166148,12,63142759,63150942,-1,AVPR1A,552
ENSG00000177990,12,63558913,63668939,-1,DPY19L2,283417
ENSG00000118600,12,63779803,63809558,1,TMEM5,10329
ENSG00000255850,12,63808845,63822156,-1,TMEM5-AS1,104169670
ENSG00000196935,12,63844293,64162221,1,SRGAP1,57522
ENSG00000174206,12,64186316,64222296,-1,C12orf66,144577
ENSG00000185306,12,64264762,64391192,-1,C12orf56,115749
ENSG00000184575,12,64404350,64451127,1,XPOT,11260
ENSG00000183735,12,64451880,64502108,1,TBK1,29110
ENSG00000153179,12,64610513,64697567,1,RASSF3,283349
ENSG00000135677,12,64713445,64759447,-1,GNS,2799
ENSG00000111490,12,64781193,64881032,1,TBC1D30,23329
ENSG00000156076,12,65050626,65121566,-1,WIF1,11197
ENSG00000174106,12,65169571,65248327,1,LEMD3,23592
ENSG00000174099,12,65278643,65488244,1,MSRB3,253827
ENSG00000250748,12,65466820,65642372,-1,LOC105369187,105369187
ENSG00000241749,12,65758020,65826997,-1,RPSAP52,204010
ENSG00000149948,12,65824131,65966295,1,HMGA2,8091
ENSG00000197301,12,65851340,65882167,-1,LOC100129940,100129940
ENSG00000276878,12,66023620,66023726,-1,MIR6074,102464827
ENSG00000139233,12,66116555,66130768,-1,LLPH,84298
ENSG00000239335,12,66130751,66134449,1,LLPH-AS1,103625681
ENSG00000155957,12,66135846,66170072,-1,TMBIM4,51643
ENSG00000282031,12,66137960,66169896,-1,TMBIM4,51643
ENSG00000090376,12,66188879,66254622,1,IRAK3,11213
ENSG00000275058,12,66251082,66251157,1,MIR6502,102465249
ENSG00000127311,12,66302545,66347645,1,HELB,92797
ENSG00000155974,12,66347431,66804186,-1,GRIP1,23426
ENSG00000257083,12,67035508,67096406,-1,LOC102724421,102724421
ENSG00000111530,12,67269281,67319951,1,CAND1,55832
ENSG00000203585,12,67519829,67567126,1,LOC100507175,100507175
ENSG00000127334,12,67648338,67665406,1,DYRK2,8445
ENSG00000255970,12,67709047,67729475,-1,LOC101927901,101927901
ENSG00000255772,12,67929235,67970017,1,LINC01479,101927922
ENSG00000255733,12,67989445,68234686,1,IFNG-AS1,100885789
ENSG00000111537,12,68154768,68159747,-1,IFNG,3458
ENSG00000111536,12,68201351,68225821,-1,IL26,55801
ENSG00000127318,12,68248242,68253607,-1,IL22,50616
ENSG00000111554,12,68272443,68332381,-1,MDM1,56890
ENSG00000127314,12,68610839,68671901,1,RAP1B,5908
ENSG00000206650,12,68627234,68627375,-1,SNORA70G,100379132
ENSG00000247363,12,68674371,68687755,-1,LOC100507250,100507250
ENSG00000111581,12,68686734,68745809,1,NUP107,57122
ENSG00000175782,12,68746106,68793964,1,SLC35E3,55508
ENSG00000135679,12,68808172,68850686,1,MDM2,4193
ENSG00000135678,12,68842197,68971570,-1,CPM,1368
ENSG00000111605,12,69239537,69274358,1,CPSF6,11052
ENSG00000090382,12,69348341,69354234,1,LYZ,4069
ENSG00000127337,12,69359703,69390796,1,YEATS4,8089
ENSG00000166225,12,69470349,69579789,1,FRS2,10818
ENSG00000166226,12,69585334,69601570,1,CCT2,10576
ENSG00000198812,12,69608564,69611162,-1,LRRC10,376132
ENSG00000127325,12,69643360,69699476,-1,BEST3,144453
ENSG00000247131,12,69713633,69738568,-1,LOC101928002,101928002
ENSG00000127328,12,69738681,69823204,1,RAB3IP,117177
ENSG00000166268,12,69825304,69959097,1,MYRFL,196446
ENSG00000257815,12,69904033,70243360,-1,LINC01481,101928062
ENSG00000111596,12,70242994,70354993,1,CNOT2,4848
ENSG00000135643,12,70366276,70434292,1,KCNMB4,27345
ENSG00000127329,12,70515866,70637440,-1,PTPRB,5787
ENSG00000153233,12,70638073,70920843,-1,PTPRR,5801
ENSG00000127324,12,71125085,71441898,-1,TSPAN8,7103
ENSG00000139292,12,71439770,71586310,1,LGR5,8549
ENSG00000133858,12,71609472,71667725,-1,ZFC3H1,196441
ENSG00000173451,12,71663009,71680639,1,THAP2,83591
ENSG00000139291,12,71686087,71705046,1,TMEM19,55266
ENSG00000080371,12,71754874,71800285,1,RAB21,23011
ENSG00000121749,12,71839707,71927248,1,TBC1D15,64786
ENSG00000139287,12,71938846,72186618,1,TPH2,121278
ENSG00000072657,12,72087266,72670757,1,TRHDE,29953
ENSG00000258123,12,73159190,73208317,1,LOC101928137,101928137
ENSG00000251138,12,74133166,74402535,-1,LOC100507377,100507377
ENSG00000253719,12,74537827,74545430,1,ATXN7L3B,552889
ENSG00000166006,12,75040077,75209868,-1,KCNC2,3747
ENSG00000180881,12,75275979,75390928,-1,CAPS2,84698
ENSG00000173401,12,75334639,75370560,1,GLIPR1L1,256710
ENSG00000180481,12,75391070,75432688,1,GLIPR1L2,144321
ENSG00000139278,12,75480680,75503853,1,GLIPR1,11010
ENSG00000111615,12,75490861,75511636,-1,KRR1,11103
ENSG00000139289,12,76025447,76033932,-1,PHLDA1,22822
ENSG00000187109,12,76036587,76085033,-1,NAP1L1,4673
ENSG00000179941,12,76344474,76348442,-1,BBS10,79738
ENSG00000091039,12,76351797,76559809,-1,OSBPL8,114882
ENSG00000186908,12,76763588,76853696,1,ZDHHC17,23390
ENSG00000175183,12,76858715,76879060,-1,CSRP2,1466
ENSG00000165891,12,77021247,77065580,-1,E2F7,144455
ENSG00000067798,12,77830905,78213008,1,NAV3,89795
ENSG00000258220,12,78326680,78359746,-1,LOC105369860,105369860
ENSG00000067715,12,78863993,79452008,1,SYT1,6857
ENSG00000221788,12,79419257,79419321,1,MIR1252,100302136
ENSG00000177425,12,79574979,79691097,-1,PAWR,5074
ENSG00000058272,12,79773563,79935460,-1,PPP1R12A,4659
ENSG00000165899,12,80209453,80379090,1,OTOGL,283310
ENSG00000139304,12,80402178,80680234,1,PTPRQ,374462
ENSG00000111046,12,80707498,80709474,1,MYF6,4618
ENSG00000111049,12,80716912,80719673,1,MYF5,4617
ENSG00000257741,12,80763154,80770717,1,LINC01490,101928420
ENSG00000111052,12,80792520,80937925,-1,LIN7A,8825
ENSG00000207763,12,80832533,80832629,-1,MIR617,693202
ENSG00000208022,12,80935736,80935833,-1,MIR618,693203
ENSG00000111058,12,80936414,81261205,1,ACSS3,79611
ENSG00000265227,12,81158388,81158461,1,MIR4699,100616133
ENSG00000139220,12,81257975,81759553,-1,PPFIA2,8499
ENSG00000257467,12,81270675,81312422,1,LOC102724663,102724663
ENSG00000257747,12,81953719,81993133,1,LOC101928449,101928449
ENSG00000133773,12,82223681,82358805,-1,CCDC59,29080
ENSG00000127720,12,82358497,82479236,1,METTL25,84190
ENSG00000179104,12,82686880,83134870,1,TMTC2,160335
ENSG00000072041,12,84859488,84913615,-1,SLC6A15,55117
ENSG00000231738,12,85014311,85036277,-1,TSPAN19,144448
ENSG00000133640,12,85036314,85263224,1,LRRIQ1,84125
ENSG00000180318,12,85280107,85301784,1,ALX1,8092
ENSG00000198774,12,85800697,85836570,-1,RASSF9,9182
ENSG00000133636,12,85874295,85882992,1,NTS,4922
ENSG00000182050,12,85955666,86838904,-1,MGAT4C,25834
